MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,GB,SGBJUN28,2.5%GOLDBONDS2028SR-III,      4822.28,      4841.00,      4878.88,      4841.00,      4870.81,                  1503869.47,309,N, ,45,      4998.00,      4501.00
N,GB,SGBJUN29II,2.5%GOLDBONDS2029SR-II,      4828.36,      4828.36,      4869.99,      4828.36,      4860.20,                  3560961.29,733,N, ,167,      5293.50,      4575.00
N,GB,SGBJUN30,2.50%GOLDBONDS2030SR-I,      4990.33,      4990.33,      5019.00,      4925.00,      5011.00,                   470110.16,94,N, ,31,      5169.99,      4517.66
N,GB,SGBMAR24,2.75%GOLDBONDS2024 TR-III,      4931.21,      5050.00,      5050.00,      5050.00,      5050.00,                    55550.00,11,N, ,2,      5700.00,      4601.01
N,GB,SGBMAR25,2.50%GOLDBONDS 2025TR-VII,      4961.01,      5005.01,      5005.01,      5005.01,      5005.01,                    55055.11,11,N, ,2,      5300.00,      4600.00
N,GB,SGBMAR28X,2.50%GOLDBONDS2028SR-X,      4879.79,      4828.00,      4860.05,      4828.00,      4860.02,                   334956.00,69,N, ,44,      4946.00,      4602.01
N,GB,SGBMAR30X,2.50%GOLDBONDS2030SR-X,      4885.10,      4900.00,      4950.00,      4900.00,      4950.00,                   540265.02,110,N, ,26,      5089.00,      4321.00
N,GB,SGBMAY25,SGB2.50%MAY2025SR-I 17-18,      4980.31,      5050.00,      5085.00,      5050.00,      5074.04,                  1385390.88,274,N, ,25,      5300.00,      4565.00
N,GB,SGBMAY26,2.50%GOLDBONDS2026SR-I,      4950.00,      4950.00,      5100.00,      4950.00,      4950.00,                    64503.05,13,N, ,6,      5100.00,      4600.00
N,GB,SGBMAY28,2.50%GOLDBONDS2028SR-II,      4847.47,      4850.00,      4874.00,      4850.00,      4865.14,                  2740356.85,564,N, ,256,      5100.00,      4600.00
N,GB,SGBMAY29I,2.5%GOLDBONDS2029SR-I,      4842.29,      4840.00,      4873.00,      4840.00,      4863.82,                  6943304.33,1429,N, ,517,      5199.00,      4500.00
N,GB,SGBMR29XII,2.50%GOLDBONDS2029SR-XII,      4829.78,      4896.00,      4896.00,      4825.00,      4860.22,                  3374563.56,695,N, ,408,      4950.00,      4602.00
N,GB,SGBN28VIII,2.5%GOLDBONDS2028SR-VIII,      4926.40,      4875.00,      4950.00,      4875.00,      4947.34,                   591228.05,120,N, ,23,      5000.00,      4600.00
N,GB,SGBNOV23,2.75% GOLDBONDS 2023 TR-1,      5075.00,      5050.00,      5085.00,      5050.00,      5085.00,                   989050.00,195,N, ,9,      5449.00,      4632.00
N,GB,SGBNOV24,2.50% GOLDBONDS2024 TR-VI,      4982.00,      5050.00,      5090.00,      5050.00,      5073.08,                   703835.49,139,N, ,26,      5330.00,      4561.00
N,GB,SGBNOV25,2.50% GOLDBONDS2025SR-VII,      5000.00,      5100.00,      5100.00,      5100.00,      5100.00,                     5100.00,1,N, ,1,      5295.00,      4590.00
N,GB,SGBNOV26,2.50%GOLDBONDS2026SR-III,      4927.00,      4920.00,      4920.00,      4920.00,      4920.00,                     4920.00,1,N, ,1,      5095.00,      4574.90
N,GB,SGBNV29VII,2.5%GOLDBONDS2029SR-VII,      4837.42,      4850.00,      4874.96,      4846.60,      4866.09,                   500652.31,103,N, ,23,      5000.00,      4551.00
N,GB,SGBOC28VII,2.50%GOLDBONDS2028SR-VII,      4866.05,      4851.00,      4904.80,      4851.00,      4904.80,                   673159.89,138,N, ,42,      5232.00,      4600.00
N,GB,SGBOCT25,2.50% GOLDBONDS2025SR-III,      5040.00,      5040.00,      5070.00,      5030.00,      5056.66,                   131059.16,26,N, ,6,      5489.00,      4611.00
N,GB,SGBOCT25IV,2.50% GOLDBONDS2025SR-IV,      5010.00,      5050.00,      5051.00,      5050.00,      5050.00,                    90903.00,18,N, ,4,      5200.00,      4581.00
N,GB,SGBOCT25V,2.50% GOLDBONDS2025SR-V,      5000.00,      5050.00,      5050.00,      5050.00,      5050.00,                    10100.00,2,N, ,1,      5247.00,      4611.00
N,GB,SGBOCT27VI,2.50%GOLDBONDS2027SR-VI,      4873.33,      4891.01,      4893.00,      4891.01,      4893.00,                   254432.02,52,N, ,5,      5049.00,      4565.00
N,GB,SGBSEP24,2.75% GOLDBONDS2024TR-V,      4951.01,      4965.00,      5050.00,      4940.00,      5048.02,                   798677.50,159,N, ,23,      5420.00,      4601.00
N,GB,SGBSEP28VI,2.50%GOLDBONDS2028SR-VI,      4834.60,      4815.01,      4871.99,      4815.00,      4868.00,                  1562707.24,322,N, ,166,      4999.49,      4561.00
N,GB,SGBSEP29VI,2.5%GOLDBONDS2029SR-VI,      4832.18,      4848.00,      4870.00,      4816.00,      4863.71,                  1529975.87,315,N, ,55,      4977.00,      4571.00
N,GS,563GS2026,GOI LOAN  5.63% 2026,        97.60,        99.50,        99.50,        99.50,        99.50,                      995.00,10,N,XI,1,       105.39,        90.40
N,GS,574GS2026,GOI LOAN  5.74% 2026,        96.05,        96.05,        96.05,        95.66,        95.66,                    58586.60,610,N, ,2,       101.95,        89.39
N,GS,667GS2035,GOI LOAN  6.67% 2035,        96.00,        97.00,        97.00,        96.50,        96.90,                   484500.00,5000,N, ,3,       106.90,        91.72
N,GS,667GS2050,GOI LOAN  6.67% 2050,        92.99,        92.99,        92.99,        92.93,        92.93,                     5204.14,56,N, ,3,       103.42,        85.80
N,GS,676GS2061,GOI LOAN  6.76% 2061,        94.80,        94.80,        94.80,        94.80,        94.80,                   122955.60,1297,N, ,4,       104.00,        86.00
N,GS,695GS2061,GOI LOAN  6.95% 2061,        96.25,        97.00,        97.00,        97.00,        97.00,                      194.00,2,N, ,2,       102.33,        88.50
N,GS,699GS2051,GOI LOAN  6.99% 2051,        96.00,        96.99,        97.44,        95.00,        95.95,                   929200.11,9754,N, ,32,       106.05,        91.50
N,GS,710GS2029,GOI LOAN 7.10% 2029,       104.00,       104.00,       104.00,       104.00,       104.00,                    22776.00,219,N, ,3,       108.59,        94.00
N,GS,726GS2032,GOI LOAN  7.26% 2032,        99.90,       100.45,       100.45,       100.00,       100.34,                   255816.50,2550,N, ,8,       102.90,        94.96
N,GS,738GS2027,GOI LOAN 7.38% 2027,       103.50,       103.50,       103.50,       103.50,       103.50,                    10350.00,100,N, ,1,       106.70,       100.00
N,GS,74GS2062,GOI LOAN  7.4% 2062,        96.00,        99.00,        99.00,        99.00,        99.00,                   425700.00,4300,N, ,4,       102.00,        96.00
N,GS,754GS2036,GOI LOAN  7.54% 2036,       103.00,       103.94,       104.25,       103.89,       104.25,                   143481.37,1379,N, ,6,       109.00,        98.00
N,GS,757GS2033,GOI LOAN 7.57% 2033,       105.00,       105.00,       105.00,       100.01,       105.00,                      310.01,3,N, ,3,       111.00,       100.01
N,GS,82GS2025,GOI LOAN 8.20% 2025,       103.60,       103.40,       103.60,       103.40,       103.60,                      207.00,2,N, ,2,       106.77,        98.40
N,N1,NAVIFIN,SEC RE NCD 9.20% SR. I,       995.39,       994.00,       994.00,       994.00,       994.00,                   198800.00,200,N, ,5,      1000.11,       980.00
N,N1,UGROCAP,SEC RED NCD 10.03%,       691.00,       695.00,       710.00,       691.90,       698.00,                   195584.95,280,N, ,13,      1100.00,       665.30
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1182.50,      1147.10,      1147.10,      1147.10,      1147.10,                    17206.50,15,N, ,2,      1350.00,      1130.01
N,N2,IIFCL,8.66% TAX FREE NCD,      1090.01,      1090.01,      1090.01,      1090.01,      1090.01,                    54500.50,50,N, ,2,      1219.99,      1064.12
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1101.99,      1102.10,      1102.90,      1100.00,      1102.23,                 11782376.95,10703,N, ,61,      1224.50,      1099.80
N,N2,M&MFIN,9.00% UNSECURED NCD,      1069.00,      1069.00,      1069.00,      1063.90,      1063.90,                    90539.00,85,N, ,6,      1159.00,      1001.00
N,N2,NABARD,7.64% TAX FREE TRI SRIIB,      1180.00,      1176.01,      1180.00,      1176.00,      1178.00,                 14620869.00,12429,N, ,7,      1289.90,      1101.00
N,N2,NHAI,BOND 8.30% PA TAX FREE S2,      1116.22,      1118.73,      1118.73,      1116.50,      1117.01,                  2957860.75,2648,N, ,30,      1325.00,      1101.00
N,N2,NHPC,8.54% SEC RED BOND S2A,      1388.00,      1427.00,      1427.00,      1427.00,      1427.00,                     1427.00,1,N, ,1,      1524.00,      1151.91
N,N2,PCHFL,SEC RE NCD 8.35% SR.I,      1006.02,      1007.00,      1019.00,      1007.00,      1019.00,                    51369.00,51,N, ,2,      1115.02,       950.00
N,N2,TATACAPHSG,SEC RED NCD 8.10% SR.I,      1057.02,      1060.00,      1060.00,      1060.00,      1060.00,                     3180.00,3,N, ,2,      1104.99,      1006.00
N,N3,BRITANNIA,UNSEC RED NCD 5.50%,        28.50,        28.51,        28.73,        28.42,        28.44,                   244234.18,8569,N, ,82,        30.40,        25.15
N,N3,IRFC,7.18 NCD 19FEB23 TR1 SR1,      1003.51,      1033.00,      1033.00,      1003.00,      1003.50,                   807421.90,801,N, ,21,      1141.10,      1003.00
N,N3,NTPC,8.66%S-R-NCD SERIES 3A,      1311.00,      1350.00,      1350.00,      1350.00,      1350.00,                     1350.00,1,N, ,1,      1768.00,      1104.20
N,N3,PFC,7.60% TAX FREE NCD,      1260.00,      1240.01,      1240.01,      1237.79,      1237.79,                   185890.50,150,N, ,5,      1360.00,      1202.21
N,N4,IIHFL,UNSEC RE NCD 10% SR.I,       996.64,       995.00,       995.99,       992.00,       995.99,                   497421.49,501,N, ,10,      1043.00,       905.00
N,N4,NTPC,8.66%S-R-NCD SERIES 1B,      1128.39,      1127.00,      1127.00,      1105.00,      1117.00,                   517945.00,465,N, ,5,      1298.00,      1065.11
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       905.00,       906.00,       910.00,       902.80,       910.00,                   366972.42,405,N, ,10,       929.90,       801.05
N,N5,HUDCO,7.51 NCD 16FEB28 TR1 SR2,      1140.00,      1141.75,      1142.10,      1141.50,      1141.74,                   554897.25,486,N, ,10,      1234.50,      1101.00
N,N5,IIHFL,UNSEC RE NCD 9.60% SR.II,       998.02,       998.03,      1002.00,       997.00,      1001.64,                  1692604.35,1693,N, ,31,      1007.79,       800.00
N,N5,NHAI,8.50% TAX FREE TR I S IIA,      1209.00,      1321.00,      1321.00,      1321.00,      1321.00,                     1321.00,1,N, ,1,      1669.90,      1160.00
N,N5,PFC,8.30% TAX FREE NCD,      1113.00,      1107.45,      1111.99,      1107.45,      1110.21,                   521794.40,470,N, ,7,      1225.00,      1107.45
N,N6,DHANILOANS,DHANI LOANS & SERV LTD,      1010.00,      1008.00,      1008.00,      1008.00,      1008.00,                    50400.00,50,N, ,1,      1023.70,       822.40
N,N6,EHFLNCD,SEC RED NCD 10% SR. VI,       999.90,       993.00,       993.00,       990.00,       993.00,                    30762.00,31,N, ,4,      1100.00,       822.40
N,N6,ERFLNCDI,SEC RED NCD 9.25% SR. VI,       939.39,       924.00,       935.00,       924.00,       934.80,                   213838.00,230,N, ,7,       958.80,       862.00
N,N6,IIFL,UNSEC RED NCD 10.0% SR. V,      1036.00,      1030.00,      1030.00,      1020.00,      1020.00,                    90830.00,89,N, ,2,      1120.00,       997.00
N,N6,IIHFL,UNSEC RE NCD 0% SR.III,      1049.00,      1049.00,      1049.00,      1049.00,      1049.00,                    51401.00,49,N, ,1,      1086.00,       802.40
N,N6,IREDA,IREDA 8.80NCDTR I SR IIIB,      1350.00,      1499.00,      1499.00,      1312.67,      1312.67,                    35311.70,25,N, ,3,      1523.00,      1227.01
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1258.85,      1258.85,      1258.85,      1257.98,      1257.98,                     7549.62,6,N, ,3,      1739.80,      1185.00
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      6873.33,      6852.05,      6895.00,      6852.05,      6894.96,                  1716756.65,250,N, ,6,      7575.00,      6486.31
N,N6,NHBTF2023,NHB 8.93 NCD TR II SR 2 B,      6160.00,      6150.00,      6155.00,      6150.00,      6155.00,                  1931530.00,314,N, ,2,      6771.00,      5392.99
N,N6,NHPC,8.92% SEC RED BOND S3B,      1313.00,      1337.00,      1337.00,      1325.00,      1330.00,                   587140.50,442,N, ,18,      1534.00,      1280.50
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1403.00,      1414.00,      1414.00,      1414.00,      1414.00,                     2828.00,2,N, ,1,      1490.00,      1300.00
N,N6,PFC,8.43% TAX FREE NCD,      1128.57,      1128.57,      1128.57,      1128.57,      1128.57,                   394999.50,350,N, ,5,      1194.39,      1060.01
N,N6,POONAWALLA,SEC RED NCD 10.27% SR. VI,      1051.00,      1081.00,      1081.00,      1081.00,      1081.00,                     1081.00,1,N, ,1,      1299.99,      1001.22
N,N6,RECLTD,BOND 8.46% TAX FREE S2A,      1275.39,      1275.00,      1275.00,      1275.00,      1275.00,                     1275.00,1,N, ,1,      1480.00,      1185.00
N,N6,RHFL,SEC RED NCD 9.15% SR III,       498.01,       500.00,       505.00,       500.00,       505.00,                   502328.40,1002,N, ,22,       540.00,       231.25
N,N7,DHANILOANS,DHANI LOANS & SERV LTD,      1015.00,      1015.00,      1015.00,      1015.00,      1015.00,                    20300.00,20,N, ,1,      1090.00,       810.00
N,N7,IIFL,UNSEC RED NCD 10.5% SR.VI,      1031.10,      1197.90,      1197.90,      1197.90,      1197.90,                   283902.30,237,N, ,1,      1240.00,       965.00
N,N7,IREDA,7.74% TAX FREE NCD,      1208.06,      1211.00,      1220.00,      1211.00,      1220.00,                    25611.00,21,N, ,2,      1288.90,      1100.00
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        13.32,        13.30,        13.45,        13.29,        13.41,                   911322.97,68060,N, ,76,        16.80,        12.75
N,N7,UGROCAP,SEC RED NCD 10.50% SR.III,      1004.80,      1004.80,      1007.00,      1000.00,      1001.88,                   349426.20,348,N, ,14,      1020.00,       999.25
N,N8,DHANILOANS,DHANI LOANS & SERV LTD,      1379.91,      1379.95,      1379.95,      1379.75,      1379.83,                   398781.05,289,N, ,7,      1383.60,      1042.40
N,N8,HUDCO,7.64% TAX FREETRI SR2B,      1199.00,      1203.00,      1203.00,      1203.00,      1203.00,                     6015.00,5,N, ,1,      1279.70,      1080.00
N,N8,IBULHSGFIN,SEC RED NCD 8.65% SR. V,       997.00,       997.00,       997.00,       997.00,       997.00,                     9970.00,10,N, ,1,      1010.00,       802.20
N,N8,IRFC,BOND 8.40% PA TF TI-SIIA,      1220.00,      1225.00,      1225.00,      1225.00,      1225.00,                     1225.00,1,N, ,1,      1568.98,      1150.60
N,N8,NHAI,TAX FREE7.39% SR.IB,      1100.08,      1110.00,      1110.00,      1108.00,      1108.00,                  1439302.00,1299,N, ,2,      1200.00,      1060.00
N,N8,PFC,8.92% TAX FREE NCD,      1360.52,      1363.00,      1375.00,      1363.00,      1374.84,                  1442158.80,1053,N, ,17,      1547.00,      1310.00
N,N8,RECLTD,BOND 8.26% TAX FREE S1B,      1125.00,      1128.00,      1128.00,      1105.00,      1125.00,                   863124.00,767,N, ,5,      1179.85,      1052.75
N,N8,RHFL,UNS RED NCD 9.40% SR. IV,       461.00,       551.90,       551.99,       403.01,       403.01,                     2058.89,4,N, ,3,       559.18,        90.00
N,N9,HUDCO,7.69% TAX FREETRII SR2B,      1202.00,      1200.00,      1205.50,      1200.00,      1205.50,                   163845.00,136,N, ,5,      1287.75,      1100.00
N,N9,IIFL,SEC RED NCD 9.50 % SR. II,      1005.00,      1002.00,      1002.00,      1002.00,      1002.00,                   200400.00,200,N, ,6,      1102.40,       989.01
N,N9,IIHFL,SEC RE NCD 8.20% SR.III,       940.62,       954.98,       954.98,       940.00,       942.00,                    35117.80,37,N, ,5,       992.00,       812.82
N,N9,IRFC,BOND 8.48% PA TF TI-SIB,      1074.21,      1083.00,      1084.00,      1083.00,      1083.00,                  1083400.00,1000,N, ,4,      1372.80,      1055.00
N,N9,NHAI,TAX FREE7.35% SR.IIA,      1160.00,      1160.00,      1160.00,      1156.05,      1156.05,                  1752290.00,1514,N, ,2,      1374.90,      1104.60
N,NA,IBULHSGFIN,SEC RED NCD 9.0% SR. VI,       904.75,       905.00,       905.00,       901.89,       901.89,                   199037.80,220,N, ,6,       990.00,       820.20
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1222.00,      1201.05,      1209.36,      1201.05,      1209.36,                   775882.20,645,N, ,2,      1338.00,      1150.50
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1175.59,      1174.00,      1176.00,      1170.36,      1174.56,                 19532957.74,16637,N, ,44,      1300.00,      1140.00
N,NA,PCHFL,SEC RE NCD 9% SR.V,      1038.49,      1038.00,      1038.00,      1038.00,      1038.00,                    25950.00,25,N, ,1,      1099.80,      1010.00
N,NB,HUDCO,8.51% TAX FREETRI SR2A,      1200.00,      1254.90,      1255.00,      1254.90,      1254.92,                   168160.00,134,N, ,2,      1399.99,      1185.00
N,NB,IIFL,SEC RED NCD 9.85 % SR. IV,      1027.20,      1030.00,      1030.00,      1030.00,      1030.00,                   206000.00,200,N, ,17,      1095.90,       985.75
N,NB,NTPC,TFB 7.36% 2025 SR. 1B,      1055.00,      1051.00,      1051.00,      1050.00,      1050.00,                   141800.00,135,N, ,5,      1148.00,      1050.00
N,NB,TATACAPHSG,UN SE RE NCD 8.55% SR.VI,      1102.00,      1120.00,      1120.00,      1120.00,      1120.00,                    11200.00,10,N, ,1,      1189.90,      1043.05
N,NC,IIHFL,SEC RE NCD 8.43% SR.VI,       975.00,       975.00,       975.00,       943.00,       944.49,                   516330.10,545,N, ,9,       988.00,       817.00
N,NC,NHAI,TAX FREE 7.29% SR. IB,      1077.78,      1099.00,      1099.00,      1099.00,      1099.00,                    43960.00,40,N, ,1,      1169.99,      1056.00
N,ND,HUDCO,8.76% TAX FREETRI SR2B,      1221.00,      1221.00,      1227.00,      1220.00,      1227.00,                  1615979.00,1324,N, ,10,      1482.90,      1175.00
N,ND,IBUCCREDIT,SERENCD9.20%SRVIICIII&IV,       918.00,       918.00,       920.00,       918.00,       920.00,                   144240.00,157,N, ,6,      1000.00,       840.20
N,ND,INDIGRID,SEC RE NCD 7.60% SR.II,      1001.10,      1001.50,      1001.50,      1001.00,      1001.00,                   106146.50,106,N, ,3,      1080.00,       942.90
N,ND,IRFC,BOND 8.44% PA TF TII-SIB,      1091.00,      1091.00,      1091.01,      1091.00,      1091.00,                   403671.00,370,N, ,4,      1555.00,      1050.60
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1016.00,      1016.00,      1017.80,      1015.00,      1016.59,                  2989256.44,2940,N, ,73,      1200.00,      1014.00
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1370.01,      1379.00,      1379.00,      1375.00,      1375.00,                    52302.00,38,N, ,4,      1536.00,      1320.00
N,NE,IBULHSGFIN,UNS RED NCD 9.15% SR.IX,       910.00,       918.00,       918.00,       905.20,       905.20,                   606232.00,662,N, ,13,       996.00,       786.00
N,NE,IIFL,UNSE RE NCD 10% SR.I,      1030.00,      1030.00,      1030.00,      1018.50,      1018.50,                   362011.00,352,N, ,6,      1053.00,       842.20
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1238.10,      1265.00,      1265.00,      1240.00,      1240.00,                   771442.50,622,N, ,14,      1619.80,      1185.14
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1027.96,      1040.00,      1040.00,      1040.00,      1040.00,                     3120.00,3,N, ,1,      1308.00,       950.20
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1139.61,      1140.49,      1149.00,      1140.49,      1148.63,                  2943601.14,2570,N, ,14,      1298.01,      1137.15
N,NF,DHANILOANS,DHANI LOANS & SERV LTD,       996.00,       995.00,       995.00,       995.00,       995.00,                    10945.00,11,N, ,1,      1099.00,       815.20
N,NF,IIFL,UNSE RE NCD 9.6% SR.II,      1005.15,      1007.00,      1008.00,      1005.00,      1006.90,                  2312884.50,2296,N, ,25,      1010.00,       790.20
N,NF,RECLTD,BOND8.88% PA TF TR II S2B,      1235.55,      1268.99,      1268.99,      1257.00,      1257.00,                   128237.98,102,N, ,2,      1330.00,      1177.20
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1144.69,      1143.99,      1145.00,      1143.99,      1145.00,                   108754.95,95,N, ,6,      1404.00,      1100.00
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       992.50,       998.00,       998.00,       997.00,       997.00,                   159577.50,160,N, ,3,      1095.00,       850.00
N,NH,IBULHSGFIN,SEC RE NCD 8.75% SR.I,       967.00,       967.00,       967.00,       967.00,       967.00,                    96700.00,100,N, ,2,      1080.00,       820.20
N,NH,IFCI,9.90 % SRNCD SR VI,      1090.20,      1093.00,      1093.00,      1092.00,      1092.00,                  1053939.00,965,N, ,12,      1100.00,      1002.00
N,NH,IIFL,SEC RE NCD 8.25% SR.I,       986.00,       975.01,       975.01,       975.00,       975.00,                    20475.10,21,N, ,2,      1095.00,       842.20
N,NH,INDIGRID,SEC RE NCD 7.69% SR.IV,      1030.00,      1030.00,      1030.00,      1030.00,      1030.00,                    46350.00,45,N, ,1,      1035.00,       911.00
N,NI,ECLFINANCE,SEC RED NCD 9.65% SR. V,      1000.00,      1017.00,      1017.00,      1017.00,      1017.00,                    73224.00,72,N, ,1,      1197.00,       830.00
N,NI,IIFL,SEC RE NCD 0% SR.II,      1050.00,      1043.50,      1055.80,      1043.50,      1055.80,                   177641.00,170,N, ,2,      1069.00,       855.20
N,NI,L&TFINANCE,SERENCD 8.98% SR.VI OPII,      1114.79,      1115.00,      1115.00,      1114.00,      1114.00,                   578584.60,519,N, ,17,      1220.40,      1070.01
N,NJ,ECLFINANCE,SEC RED NCD 9.43% SR. VI,       974.75,       975.00,       975.00,       972.10,       975.00,                    70168.10,72,N, ,6,       984.75,       880.00
N,NJ,INDIGRID,SEC RE NCD 8.20% SR.V,      1020.32,      1030.00,      1030.00,      1022.00,      1025.03,                   731704.00,713,N, ,55,      1120.00,      1010.00
N,NJ,IRFC,TAX FREE  7.53% SR. 103 A,      1128.93,      1130.00,      1131.45,      1123.01,      1125.90,                   389293.39,345,N, ,14,      1243.10,      1101.00
N,NK,ECLFINANCE,SEC RED NCD 9.85% SR. VII,       962.75,       955.05,       955.05,       954.00,       954.57,                    21000.60,22,N, ,2,      1010.78,       860.00
N,NL,IFCI,9.40 % SRNCD TR II SR III,      1061.00,      1070.00,      1070.00,      1070.00,      1070.00,                    19260.00,18,N, ,1,      1123.00,       925.20
N,NL,IIFL,SEC RE NCD 8.42% SR.V,       980.66,       980.00,       990.00,       980.00,       984.99,                  3693381.15,3753,N, ,18,      1000.00,       826.80
N,NL,INDIGRID,SEC RE NCD 7.97% SR.VI,      1030.00,      1060.90,      1060.90,      1060.90,      1060.90,                     1060.90,1,N, ,1,      1140.40,       886.00
N,NL,TCFSL,SERENCD8.65%SR.IIICIII&IV,      1069.64,      1070.00,      1072.00,      1067.65,      1068.46,                  1623339.90,1518,N, ,111,      1220.00,      1053.00
N,NM,IIFL,SEC RE NCD 8.75% SR.VI,       978.60,       920.00,       975.00,       916.00,       958.69,                   117226.77,121,N, ,15,      1032.00,       846.90
N,NM,IRFC,TAX FREE  7.35% SR. 108,      1147.01,      1376.00,      1376.00,      1376.00,      1376.00,                     1376.00,1,N, ,1,      1719.40,      1147.01
N,NN,IIFL,SEC RE NCD 0% SR.VII,      1025.60,       992.00,       992.00,       992.00,       992.00,                    49600.00,50,N, ,1,      1100.00,       848.20
N,NN,TCFSL,UNSERENCD8.85%SRIVCIII&IV,      1102.00,      1104.00,      1104.00,      1100.00,      1100.50,                     8804.00,8,N, ,2,      1239.00,      1080.00
N,NO,ECLFINANCE,SEC RED NCD 9.95% SR. III,       998.00,       999.97,       999.97,       999.97,       999.97,                   124996.25,125,N, ,3,      1099.96,       885.00
N,NO,IRFC,TAX FREE  7.64% SR. 108A,      1136.00,      1144.00,      1148.00,      1144.00,      1148.00,                  3676240.50,3210,N, ,8,      1266.98,      1130.00
N,NO,L&TFINANCE,SERENCD 9.0% SR.III OPII,      1050.25,      1060.00,      1060.00,      1060.00,      1060.00,                   356160.00,336,N, ,2,      1153.99,      1010.00
N,NO,SREIBNPNCD,UNS RED NCD 9.25% SR. I,       226.00,       200.00,       210.00,       190.01,       199.32,                    66445.41,338,N, ,11,       270.00,       110.42
N,NP,ECLFINANCE,SEC RED NCD 10.40% SR. IV,      1067.00,      1065.10,      1069.00,      1065.10,      1069.00,                   210203.00,197,N, ,3,      1160.10,       872.20
N,NQ,DHANILOANS,DHANI LOANS & SERV LTD,      1257.00,      1256.99,      1257.00,      1256.00,      1256.94,                   182255.85,145,N, ,5,      1275.00,       936.10
N,NQ,ECLFINANCE,SEC RED NCD SR. V,      1420.00,      1430.00,      1433.00,      1430.00,      1430.01,                   364675.00,255,N, ,5,      1798.00,      1105.00
N,NQ,IBULHSGFIN,SEC RE NCD 8.66% SR.VI,       970.00,       979.00,       979.00,       979.00,       979.00,                    24475.00,25,N, ,2,      1170.00,       848.20
N,NQ,L&TFINANCE,SERENCD 8.66% SR.IV OPII,      1027.00,      1005.00,      1005.00,      1005.00,      1005.00,                    75375.00,75,N, ,1,      1199.99,       962.41
N,NR,DHANILOANS,SEC RE NCD 0% SR.I,      1049.20,      1055.00,      1055.00,      1055.00,      1055.00,                    12660.00,12,N, ,1,      1055.00,       901.00
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,      1010.00,      1011.00,      1019.75,      1011.00,      1019.46,                    41789.75,41,N, ,4,      1200.00,       836.20
N,NS,IBULHSGFIN,SEC RE NCD 9.25% SR.VII,       925.60,       927.55,       927.55,       927.55,       927.55,                     3710.20,4,N, ,1,      1021.00,       822.80
N,NS,L&TFINANCE,SE RE NCD SR.V OPT II,      1420.00,      1390.00,      1390.00,      1390.00,      1390.00,                    48650.00,35,N, ,1,      1420.00,      1170.20
N,NT,IBULHSGFIN,SEC RE NCD 8.89% SR.VIII,       941.00,       953.00,       960.00,       940.00,       960.00,                    62226.30,66,N, ,6,      1049.95,       818.85
N,NV,DHANILOANS,SEC RE NCD 11% SR.V,      1015.00,      1000.00,      1000.00,      1000.00,      1000.00,                    60000.00,60,N, ,1,      1187.00,       901.05
N,NV,SREIBNPNCD,UNS RED NCD 9.55% SR.VIII,       190.05,       162.00,       171.00,       162.00,       171.00,                    41787.00,247,N, ,2,       236.00,       104.70
N,NW,L&TFINANCE,SERENCD 8.70% SR.VII OPII,      1065.00,      1065.00,      1065.00,      1060.00,      1060.00,                    10615.00,10,N, ,2,      1140.80,      1030.00
N,NY,DHANILOANS,SEC RE NCD 0% SR.I,       999.00,       999.00,       999.00,       999.00,       999.00,                    29970.00,30,N, ,1,      1030.00,       768.10
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1062.19,      1062.60,      1062.60,      1062.60,      1062.60,                     2125.20,2,N, ,1,      1162.00,       880.20
N,TB,364D030823,GOI TBILL 364D-03/08/23,        94.00,        94.55,        94.55,        94.50,        94.50,                   103955.00,1100,N, ,2,        94.55,        93.65
N,TB,91D171122,GOI TBILL 91D-17/11/22,        96.01,        99.00,        99.00,        99.00,        99.00,                     9900.00,100,N, ,1,        99.00,        96.01
N,W3,HDFC,HOUSING DVPT FIN CORP LTD,       388.00,       423.00,       423.00,       395.55,       399.85,                  9965010.00,24600,N, ,39,       995.00,       360.00
